Date,Adj Close,Change
1993-02-28,25.39759063720703,0.007112901849759767
1993-03-31,25.4155216217041,0.000706011241507376
1993-04-30,25.968053817749023,0.02173995105310267
1993-05-31,25.553577423095703,-0.015961011077773923
1993-06-30,26.328468322753906,0.030324165060264585
1993-07-31,26.097652435302734,-0.008766779921325463
1993-08-31,26.115793228149414,0.0006951120562146418
1993-09-30,27.005084991455078,0.034051876408147
1993-10-31,26.972454071044922,-0.0012083250402833423
1993-11-30,27.447277069091797,0.017603996907222363
1993-12-31,27.118566513061523,-0.011976071622799789
1994-01-31,27.34096908569336,0.008201118319610234
1994-02-28,28.22354507446289,0.03228034770835375
1994-03-31,27.43291473388672,-0.02801314783420128
1994-04-30,25.982288360595703,-0.05287904647985209
1994-05-31,26.851444244384766,0.03345186042608961
1994-06-30,27.23054313659668,0.014118379956087113
1994-07-31,26.544973373413086,-0.025176499776172978
1994-08-31,27.475725173950195,0.03506320339614022
1994-09-30,28.294795989990234,0.029810707846816165
1994-10-31,27.605384826660156,-0.02436529896076889
1994-11-30,28.139135360717773,0.019335015157700086
1994-12-31,27.052894592285156,-0.038602492738600946
1995-01-31,27.655582427978516,0.022278127526702107
1995-02-28,28.438987731933594,0.028327203232665354
1995-03-31,29.420635223388672,0.034517666405995406
1995-04-30,30.509897232055664,0.037023742023117645
1995-05-31,31.25010108947754,0.024261106217170925
1995-06-30,32.49326705932617,0.03978118234847017
1995-07-31,33.36183547973633,0.026730719900351252
1995-08-31,34.249542236328125,0.026608450758981217
1995-09-30,34.61229705810547,0.01059152321728174
1995-10-31,35.73747634887695,0.03250807910502407
1995-11-30,36.10216522216797,0.010204662179579937
1995-12-31,37.45527267456055,0.03747995290769213
1996-01-31,38.40138244628906,0.025259721907487487
1996-02-29,39.49250411987305,0.0284136039922549
1996-03-31,40.100807189941406,0.015403000737100658
1996-04-30,40.61838150024414,0.012906830225416499
1996-05-31,40.67655563354492,0.0014322119974286007
1996-06-30,41.627044677734375,0.023366999230524987
1996-07-31,42.23761749267578,0.01466769547702218
1996-08-31,40.65807342529297,-0.03739661849195719
1996-09-30,41.028602600097656,0.009113298874958042
1996-10-31,43.2782096862793,0.054830214621452544
1996-11-30,44.277835845947266,0.023097678182951498
1996-12-31,47.69816207885742,0.07724691524694771
1997-01-31,46.66210174560547,-0.02172117935150364
1997-02-28,49.56740951538086,0.062262685586146116
1997-03-31,50.22724914550781,0.013311965192011943
1997-04-30,47.99749755859375,-0.04439326510704367
1997-05-31,50.617332458496094,0.05458273937519631
1997-06-30,53.642494201660156,0.05976533326098443
1997-07-31,56.74939727783203,0.057918691559941005
1997-08-31,60.302425384521484,0.06260908973701773
1997-09-30,59.27025604248047,-0.017116547725225528
1997-10-31,60.96189498901367,0.028541110828351535
1997-11-30,59.925994873046875,-0.016992583910875547
1997-12-31,62.5357780456543,0.043550101723571544
1998-01-31,62.4445686340332,-0.00145851566049926
1998-02-28,63.96469497680664,0.024343611878919313
1998-03-31,67.14492797851562,0.04971856745134362
1998-04-30,71.1390380859375,0.059484911633234105
1998-05-31,72.2723388671875,0.015930785848986995
1998-06-30,70.3065414428711,-0.027199858965805568
1998-07-31,73.81031036376953,0.04983560347290705
1998-08-31,71.6773452758789,-0.028897928722673605
1998-09-30,64.43309020996094,-0.10106756936986938
1998-10-31,63.852943420410156,-0.009003864127272498
1998-11-30,72.29397583007812,0.13219488339154384
1998-12-31,76.00965881347656,0.05139685486563761
1999-01-31,79.76725006103516,0.049435707332663004
1999-02-28,82.27964782714844,0.0314966074948162
1999-03-31,80.3345718383789,-0.023639819082061586
1999-04-30,84.06338500976562,0.046416045869871914
1999-05-31,88.18633270263672,0.049045701554750964
1999-06-30,84.32738494873047,-0.04375902291932898
1999-07-31,89.98041534423828,0.06703670935538608
1999-08-31,86.7413101196289,-0.03599789145468513
1999-09-30,87.1487808227539,0.004697539183614374
1999-10-31,83.9826431274414,-0.03633025804172629
1999-11-30,88.61996459960938,0.05521761758713595
1999-12-31,91.78643035888672,0.03573083981226621
2000-01-31,95.30883026123047,0.038376041954906626
2000-02-29,92.35983276367188,-0.030941492928574732
2000-03-31,90.72149658203125,-0.017738622219387934
2000-04-30,99.36980438232422,0.09532809891945604
2000-05-31,96.61865997314453,-0.027685919543473103
2000-06-30,95.46890258789062,-0.011899951681936805
2000-07-31,96.99018859863281,0.015934885282059996
2000-08-31,94.74703979492188,-0.0231275847188378
2000-09-30,100.42693328857422,0.05994797838482735
2000-10-31,94.96443176269531,-0.054392794313279924
2000-11-30,94.05671691894531,-0.009558471807826652
2000-12-31,87.2896957397461,-0.0719461767417503
2001-01-31,85.30177307128906,-0.022773852647900328
2001-02-28,91.33956909179688,0.0707816004652313
2001-03-31,82.5121841430664,-0.09664360185298104
2001-04-30,75.82875061035156,-0.08099935303041494
2001-05-31,84.36119079589844,0.11252249465893338
2001-06-30,84.1487045288086,-0.0025187679913614147
2001-07-31,82.65670776367188,-0.017730478127870986
2001-08-31,81.31160736083984,-0.01627333629931016
2001-09-30,75.52503204345703,-0.07116542773165813
2001-10-31,69.6927261352539,-0.07722348141272184
2001-11-30,72.52667236328125,0.040663443449284076
2001-12-31,75.77501678466797,0.04478827327298274
2002-01-31,77.48432922363281,0.02255773091838753
2002-02-28,75.5527572631836,-0.02492854980875392
2002-03-31,76.28378295898438,0.009675698442801917
2002-04-30,77.06058502197266,0.010183056383110234
2002-05-31,73.43524932861328,-0.047045265648134715
2002-06-30,70.20001983642578,-0.04405553901928305
2002-07-31,65.49146270751953,-0.06707344442177843
2002-08-31,59.92305374145508,-0.08502495952690192
2002-09-30,59.585567474365234,-0.005631993799013801
2002-10-31,58.117027282714844,-0.02464590426670321
2002-11-30,61.20185089111328,0.053079514776144254
2002-12-31,63.818931579589844,0.042761463099093566
2003-01-31,62.04767608642578,-0.027754389635230692
2003-02-28,58.750091552734375,-0.05314597969951729
2003-03-31,57.29206848144531,-0.024817375305370093
2003-04-30,58.85702133178711,0.027315349084465756
2003-05-31,62.865631103515625,0.06810758820313545
2003-06-30,66.59378814697266,0.05930358095535837
2003-07-31,67.64445495605469,0.01577724947502923
2003-08-31,67.63075256347656,-0.00020256490479564349
2003-09-30,70.57596588134766,0.043548433312298185
2003-10-31,70.35070037841797,-0.0031918160823813935
2003-11-30,73.04536437988281,0.03830330027945972
2003-12-31,74.15491485595703,0.015189882143702427
2004-01-31,77.01883697509766,0.03862079977711086
2004-02-29,78.91609191894531,0.02463364831724335
2004-03-31,80.4324722290039,0.019215096353428995
2004-04-30,79.06072998046875,-0.017054582689309705
2004-05-31,77.9281005859375,-0.014326068008871817
2004-06-30,78.31723022460938,0.004993444415378079
2004-07-31,78.76348876953125,0.005698088960016001
2004-08-31,77.45936584472656,-0.01655745504900963
2004-09-30,77.63372039794922,0.0022509163523511955
2004-10-31,79.58857727050781,0.02518051257286169
2004-11-30,79.49053192138672,-0.0012319022714509797
2004-12-31,83.74365997314453,0.05350483823613117
2005-01-31,84.89434051513672,0.013740509339587037
2005-02-28,83.9134292602539,-0.011554495257642183
2005-03-31,85.5506362915039,0.019510667668845683
2005-04-30,83.19448852539062,-0.02754097302193026
2005-05-31,82.46477508544922,-0.008771175265038123
2005-06-30,85.3694839477539,0.035223631657211874
2005-07-31,85.0240478515625,-0.004046365050101697
2005-08-31,87.95469665527344,0.03446846954202121
2005-09-30,87.12957763671875,-0.009381182016790168
2005-10-31,87.57904052734375,0.00515855697704648
2005-11-30,86.07174682617188,-0.01721066698260154
2005-12-31,90.50071716308594,0.05145672651280897
2006-01-31,90.98766326904297,0.005380577317188884
2006-02-28,92.20130920410156,0.01333857680760464
2006-03-31,92.90506744384766,0.007632844325325294
2006-04-30,93.53406524658203,0.006770328250550461
2006-05-31,94.01714324951172,0.005164727970030647
2006-06-30,92.8130874633789,-0.012806768473462071
2006-07-31,92.54984283447266,-0.0028362878135059777
2006-08-31,92.12979888916016,-0.00453857005531344
2006-09-30,95.17135620117188,0.03301382775914852
2006-10-31,96.79737091064453,0.01708512702115539
2006-11-30,99.54679107666016,0.028403872338161662
2006-12-31,101.99068450927734,0.024550198014270164
2007-01-31,103.40008544921875,0.013818918332813013
2007-02-28,105.76988983154297,0.02291878553125626
2007-03-31,102.77106475830078,-0.02835235129788205
2007-04-30,104.39031982421875,0.01575594326794394
2007-05-31,109.17070007324219,0.045793328893646956
2007-06-30,113.14336395263672,0.0363894696720759
2007-07-31,111.94218444824219,-0.010616437963585357
2007-08-31,107.98927307128906,-0.035312080038788274
2007-09-30,109.94354248046875,0.018096884566391802
2007-10-31,114.33306884765625,0.03992527681166269
2007-11-30,111.91004943847656,-0.021192638609292103
2007-12-31,109.42777252197266,-0.022181000982119614
2008-01-31,107.96005249023438,-0.013412683068583564
2008-02-29,103.97480773925781,-0.03691406829704025
2008-03-31,99.44571685791016,-0.04355950234315853
2008-04-30,102.26618194580078,0.028361855864748264
2008-05-31,105.64238739013672,0.03301389941520716
2008-06-30,103.98052978515625,-0.015730973580171392
2008-07-31,96.58592224121094,-0.07111530936824417
2008-08-31,94.91571807861328,-0.01729241823074934
2008-09-30,96.29248046875,0.014505104296808069
2008-10-31,87.82244873046875,-0.08796150745156106
2008-11-30,73.48300170898438,-0.16327769526778757
2008-12-31,62.13251876831055,-0.15446406211909092
2009-01-31,70.91373443603516,0.14133043117838784
2009-02-28,62.99547576904297,-0.11166043827708061
2009-03-31,53.85661315917969,-0.1450717293313034
2009-04-30,62.27851867675781,0.1563764415093496
2009-05-31,67.52600860595703,0.08425842554854412
2009-06-30,72.81195068359375,0.07828009069042485
2009-07-31,71.33799743652344,-0.02024328744432924
2009-08-31,77.60406494140625,0.08783632468038305
2009-09-30,77.4186782836914,-0.00238887818382727
2009-10-31,79.93785095214844,0.032539597992435665
2009-11-30,80.98588562011719,0.013110618505320026
2009-12-31,86.40460968017578,0.06690948698735433
2010-01-31,88.4542007446289,0.023720853228081484
2010-02-28,85.1214599609375,-0.037677586317388934
2010-03-31,87.33026885986328,0.02594890759556301
2010-04-30,92.32166290283203,0.0571553724514271
2010-05-31,94.32010650634766,0.02164652954333124
2010-06-30,84.27290344238281,-0.10652238887462107
2010-07-31,80.91777038574219,-0.039812714640056535
2010-08-31,88.79219818115234,0.09731394918411684
2010-09-30,85.40621185302734,-0.038133827042067026
2010-10-31,90.73210906982422,0.062359600095154955
2010-11-30,93.83541107177734,0.03420290825120054
2010-12-31,95.79875946044922,0.020923320591307082
2011-01-31,101.10929870605469,0.05543432165004125
2011-02-28,104.04591369628906,0.029043965568109842
2011-03-31,104.1971206665039,0.0014532715879280733
2011-04-30,106.4241943359375,0.021373658458006872
2011-05-31,108.8779296875,0.023056179723729642
2011-06-30,105.40110778808594,-0.03193321097667079
2011-07-31,107.5702896118164,0.020580256405764885
2011-08-31,103.44161224365234,-0.038381205285056064
2011-09-30,97.1441650390625,-0.06087924451289939
2011-10-31,88.75730895996094,-0.08633412079592362
2011-11-30,98.50260925292969,0.1097971581964583
2011-12-31,100.90057373046875,0.024344172156716137
2012-01-31,103.59619140625,0.026715583233272167
2012-02-29,107.6344223022461,0.03898049572266871
2012-03-31,111.90824127197266,0.039706804554823005
2012-04-30,115.75279235839844,0.034354494742548036
2012-05-31,114.8550796508789,-0.007755430251220163
2012-06-30,104.58882141113281,-0.0893844510051457
2012-07-31,111.98029327392578,0.07067171962611085
2012-08-31,112.86621856689453,0.007911439299427503
2012-09-30,115.68807983398438,0.02500182342351942
2012-10-31,119.04359436035156,0.029004842427866828
2012-11-30,117.79012298583984,-0.010529515521157662
2012-12-31,116.65203094482422,-0.009662032878193338
2013-01-31,121.30812072753906,0.039914348211538275
2013-02-28,125.61032104492188,0.03546506442916253
2013-03-31,126.33291625976562,0.005752673895207394
2013-04-30,130.18165588378906,0.030465058022642877
2013-05-31,132.0419464111328,0.014289959016993814
2013-06-30,137.10580444335938,0.03835037402780683
2013-07-31,135.3236541748047,-0.01299835755160117
2013-08-31,143.1231231689453,0.057635666445022604
2013-09-30,137.86477661132812,-0.03674002104754337
2013-10-31,142.70826721191406,0.03513218328595147
2013-11-30,148.4978790283203,0.04056956145230872
2013-12-31,152.138427734375,0.024515829652761445
2014-01-31,154.989501953125,0.018740000545607094
2014-02-28,147.57559204101562,-0.04783491667939954
2014-03-31,156.7349853515625,0.06206577377647382
2014-04-30,160.2096405029297,0.022168982525333503
2014-05-31,160.27764892578125,0.00042449644502084993
2014-06-30,164.1669921875,0.02426628595930902
2014-07-31,168.48533630371094,0.026304582051907444
2014-08-31,164.6116180419922,-0.022991426712268948
2014-09-30,171.5466766357422,0.04212982459100112
2014-10-31,166.97044372558594,-0.02667631340870158
2014-11-30,173.3451385498047,0.03817858228067883
2014-12-31,176.77304077148438,0.019775012154118254
2015-01-31,177.4635772705078,0.003906345085255891
2015-02-28,174.43141174316406,-0.017086128736838346
2015-03-31,183.13052368164062,0.049871246534914704
2015-04-30,178.4900665283203,-0.025339616029206646
2015-05-31,182.84603881835938,0.024404564213369895
2015-06-30,183.58355712890625,0.004033548198873138
2015-07-31,180.92779541015625,-0.014466228676924597
2015-08-31,182.92449951171875,0.011035916825472114
2015-09-30,167.212158203125,-0.08589522644880687
2015-10-31,168.39697265625,0.00708569559688188
2015-11-30,184.40138244628906,0.0950397714257547
2015-12-31,184.65557861328125,0.0013784938248293521
2016-01-31,177.23744201660156,-0.04017282690503099
2016-02-29,170.73936462402344,-0.036663118800650873
2016-03-31,174.6716766357422,0.023031080268911097
2016-04-30,183.38031005859375,0.049857158244449806
2016-05-31,184.3108367919922,0.005074300142153376
2016-06-30,186.3492889404297,0.011059860526476006
2016-07-31,187.00653076171875,0.003526934956533001
2016-08-31,193.2603302001953,0.03344160983578193
2016-09-30,193.6611328125,0.002073900069866852
2016-10-31,193.19789123535156,-0.0023920214160728648
2016-11-30,188.9270477294922,-0.022106056533798712
2016-12-31,196.5912322998047,0.04056689956477899
2017-01-31,202.85653686523438,0.03186970493106722
2017-02-28,205.00001525878906,0.010566474350189203
2017-03-31,215.9515838623047,0.053422281894421
2017-04-30,212.86587524414062,-0.014288890884595618
2017-05-31,215.89605712890625,0.01423516982837314
2017-06-30,220.1293182373047,0.019607866696105702
2017-07-31,220.1575469970703,0.00012823716527932127
2017-08-31,224.8022918701172,0.021097368390958104
2017-09-30,225.27491760253906,0.002102406200978235
2017-10-31,230.48524475097656,0.02312874954694366
2017-11-30,235.2078399658203,0.02048979412953833
2017-12-31,241.57464599609375,0.027068851238966518
2018-01-31,246.76669311523438,0.021492516723897293
2018-02-28,258.5278625488281,0.04766108944897818
2018-03-31,245.78424072265625,-0.04929303054816769
2018-04-30,237.3385009765625,-0.034362413640766976
2018-05-31,244.2613067626953,0.029168490395144353
2018-06-30,252.2073211669922,0.03253079462158359
2018-07-31,251.7286834716797,-0.001897794612376047
2018-08-31,260.0621643066406,0.03310501099847252
2018-09-30,268.3494567871094,0.03186658275556442
2018-10-31,271.35009765625,0.011181840668010423
2018-11-30,254.4029541015625,-0.06245490125511721
2018-12-31,259.7884216308594,0.021169044786904845
2019-01-31,234.06161499023438,-0.09902984312819352
2019-02-28,252.6608123779297,0.07946282601045596
2019-03-31,262.3533630371094,0.0383619072857313
2019-04-30,268.5926818847656,0.02378211880125103
2019-05-31,274.2121276855469,0.020921812766262038
2019-06-30,258.01171875,-0.05907984111528686
2019-07-31,279.18115234375,0.082048341433135
2019-08-31,278.40679931640625,-0.0027736579666750583
2019-09-30,274.5353698730469,-0.013905656948268508
2019-10-31,278.1747131347656,0.013256372989031151
2019-11-30,290.4120178222656,0.043991434554194964
2019-12-31,295.62939453125,0.017965429764609242
2020-01-31,309.6949462890625,0.04757832616785218
2020-02-29,308.97991943359375,-0.0023088102148148826
2020-03-31,294.6519470214844,-0.04637185626293994
2020-04-30,236.03184509277344,-0.19894693560072318
2020-05-31,271.165771484375,0.14885248377307736
2020-06-30,292.99017333984375,0.08048361611423482
2020-07-31,299.066162109375,0.020737858544094045
2020-08-31,316.6623229980469,0.05883701708198119
2020-09-30,339.5940246582031,0.07241689331097878
2020-10-31,325.9073791503906,-0.040302963285611226
2020-11-30,319.29327392578125,-0.02029443224590899
2020-12-31,353.9300842285156,0.10847961147714491
2021-01-31,358.12872314453125,0.011862904859211598
2021-02-28,365.3536071777344,0.020173986520169107
2021-03-31,378.31768798828125,0.035483653523202374
2021-04-30,390.302978515625,0.03168049210460122
2021-05-31,407.4404602050781,0.04390814990607872
2021-06-30,408.8726501464844,0.003515090132887977
2021-07-31,420.72772216796875,0.02899453415932096
2021-08-31,427.7263488769531,0.01663457466724827
2021-09-30,441.6160583496094,0.03247335477256752
2021-10-31,425.8116455078125,-0.03578767697184859
2021-11-30,451.11090087890625,0.059414193195497234
2021-12-31,441.756103515625,-0.020737245198586773
2022-01-31,470.08367919921875,0.06412492200595432
2022-02-28,445.7189636230469,-0.05183059241213572
2022-03-31,423.11566162109375,-0.050712004304733105
2022-04-30,447.07403564453125,0.05662369937251954
2022-05-31,409.13018798828125,-0.08487150814192923
2022-06-30,404.3033142089844,-0.011797892018261757
2022-07-31,377.94482421875,-0.06519484026937672
2022-08-31,407.2195739746094,0.0774577342509537
2022-09-30,392.9936218261719,-0.03493435251549204
2022-10-31,364.9342041015625,-0.07139916824660464
2022-11-30,382.7623291015625,0.04885298445480424
2022-12-31,405.5178527832031,0.05945079217971494
